"year","cge_id","paidShare_a_md","paidShare_a_um","paidShare_a_wm","oba_proxy_wm","sum_verified","sum_allocatedFreeM","sum_allocatedTotal","sum_surrendered","n_installations"
2014,"31|SER",0.335000568375583,0.363719186820617,0.498215268462752,0.501784731537248,1420942,937936,1084463,1522034,193
2014,NA,0,0.121579134372951,0.149050289301987,0.850949710698013,12929569,13122889,13460779,13065431,818
2015,"10|AFF",0.37354221076906,0.373001855308856,0.475939640024875,0.524060359975125,792777,456260,465105,806757,58
2015,"11|MIN",0.173132634471224,0.262879846037828,0.257714947302423,0.742285052697576,4886942,4217925,4596892,4882962,61
2015,"12|FOS",0.324909747292419,0.369557877243951,0.404131988095991,0.595868011904009,291517926,183451480,191695225,289603337,2795
2015,"13|FOO",0.269141957862737,0.291727740602698,0.325682661211957,0.674317338788043,23880037,17480958,18072706,23924901,818
2015,"14|PAP",0.130296541431445,0.234455143518254,0.332789359920119,0.667210640079881,24949136,27985736,28862194,25140854,665
2015,"15|FER",0.0597677342998743,0.197061873798702,0.216034093819025,0.783965906180975,36216066,30754103,31010014,36223760,97
2015,"16|PRP",0,0.180737316300291,0.241570172705844,0.758429827294156,4683281,5742115,6077352,4682100,152
2015,"17|CHM",0.0587542862991965,0.184867415194534,0.214158164483314,0.785841835516686,2199141,2075035,2200511,2210635,71
2015,"18|FER_CHM",0,0.133070921887855,0.130980282133485,0.869019717866515,584546,629988,637772,584546,26
2015,"19|PRP_CHI_CHO_OMF_CHM",0,0.158595879631812,0.190332338611501,0.809667661388499,71316420,73335489,74195078,71327606,478
2015,"20|CLY_GAC_CEM_OMF",0,0.0760594360000034,0.079298556520802,0.920701443479198,1169189,1403095,1494599,1169279,52
2015,"21|GAC",0.1558822948078,0.190595573122147,0.201076342210107,0.798923657789893,18538342,15433480,15835920,18468724,370
2015,"22|CEM",0,0.103977990634774,0.0789314786408735,0.921068521359127,142504704,150939213,153256591,141988375,486
2015,"23|IAS",0,0.140924853460291,0.0960250315070957,0.903974968492904,151346860,181463563,183066321,147087375,468
2015,"24|NFM",0.101410544572855,0.178662226806797,0.19497706372214,0.80502293627786,17591782,15856863,16090423,17593851,145
2015,"25|OMF",0.0598244371624406,0.197436739139194,0.215154250808904,0.784845749191096,11852450,12957319,13378061,11865330,708
2015,"26|ELE",0.625346051998074,0.594401123817685,0.84009241175192,0.15990758824808,645866773,106910766,107699812,642203672,765
2015,"27|ELE_FOS",0.534499936459525,0.535119215494666,0.785015138528448,0.214984861471552,10080240,2197005,2287916,10074202,82
2015,"28|WTR",0.373703579792573,0.372991549836285,0.396748743547084,0.603251256452916,1845871,1191842,1370074,1845870,47
2015,"29|ATP",0.776856980352787,0.629993481268387,0.440469709052789,0.559530290947211,55357843,31515554,31515554,55420514,325
2015,"30|OTP",0.411691697243792,0.436360613038432,0.434981408756481,0.565018591243519,3073221,1792387,1828223,3074526,112
2015,"31|SER",0.409071211902354,0.41931774887249,0.554596793943131,0.445403206056869,1355684,796104,942217,1365857,189
2015,NA,0,0.132501695685191,0.160686890734337,0.839313109265663,13099376,12789699,13222315,13156793,802
2016,"10|AFF",0.474531003275907,0.39334605998088,0.534108666768279,0.465891333231721,649527,335444,343185,659458,46
2016,"11|MIN",0.213191489361702,0.289081364460559,0.240659016135242,0.759340983864758,4571360,4120379,4506222,4557780,59
2016,"12|FOS",0.479894456202072,0.459312961460459,0.441897621752882,0.558102378247118,291273516,170767368,180241627,290798593,2751
2016,"13|FOO",0.298506336753168,0.325280347170718,0.347284333728402,0.652715666271598,23482856,16564045,17260375,23481258,799
2016,"14|PAP",0.156845262815167,0.250100041925347,0.343073486987103,0.656926513012897,24749062,26750225,27919840,24921015,656
2016,"15|FER",0.0256819997717156,0.183292652597497,0.199217845054426,0.800782154945574,35464840,30751452,31015708,35499965,97
2016,"16|PRP",0,0.207297124143881,0.26370846361427,0.73629153638573,4652126,5584504,5958770,4661047,153
2016,"17|CHM",0.0617788794336171,0.195698042939749,0.213526970915141,0.786473029084859,2116187,1968652,2092455,2115057,68
2016,"18|FER_CHM",0,0.141833278759664,0.142897741815338,0.857102258184662,566517,612012,623249,566517,26
2016,"19|PRP_CHI_CHO_OMF_CHM",0.00583828303089594,0.172880707199699,0.206363704034738,0.793636295965262,71159689,71094071,72123651,71169065,468
2016,"20|CLY_GAC_CEM_OMF",0,0.0706352013974768,0.106979326380054,0.893020673619946,1149194,1343200,1433056,1153398,51
2016,"21|GAC",0.188311806274638,0.213011871319013,0.230386656943057,0.769613343056943,18822913,14972324,15488352,18825868,363
2016,"22|CEM",0,0.108361950884983,0.0874811598613066,0.912518840138693,142411372,150012654,152496229,142481294,474
2016,"23|IAS",0,0.150139211050547,0.0913074898067464,0.908692510193254,145604638,175714028,177948793,146115197,459
2016,"24|NFM",0.147691018933746,0.200523395846196,0.220231479902895,0.779768520097105,17919223,15490663,16103078,17890552,144
2016,"25|OMF",0.102655131326416,0.230354988883542,0.248498425174515,0.751501574825485,11774638,12076685,12520202,11774160,686
2016,"26|ELE",0.714083649984449,0.650640048864723,0.866475462495441,0.133524537504559,629438151,85608150,86431124,627860255,749
2016,"27|ELE_FOS",0.595586527293844,0.583216750524721,0.844074214248784,0.155925785751216,11837080,1866321,1951724,11837295,81
2016,"28|WTR",0.449154971015471,0.429079745766139,0.444603327124765,0.555396672875235,1756712,1032738,1189609,1756712,46
2016,"29|ATP",0.713951728296363,0.629667822650572,0.465578259783817,0.534421740216183,58172669,31422233,31422233,58038239,314
2016,"30|OTP",0.498410693952002,0.534426952319921,0.546138237973553,0.453861762026447,3332572,1557620,1583451,3338882,111
2016,"31|SER",0.508967223252938,0.487349947247335,0.636932368486593,0.363067631513407,1445480,692180,848781,1446252,183
2016,NA,0.0180588857926684,0.150298549401805,0.190326868652986,0.809673131347014,13558443,12478937,13065199,13559373,779
2017,"10|AFF",0.587164954448725,0.500044140688449,0.620414044111103,0.379585955888897,651718,261948,268621,651684,42
2017,"11|MIN",0.313725490196078,0.335664512223764,0.288621499849445,0.711378500150555,4871969,4020439,4400056,4872814,59
2017,"12|FOS",0.517221663813619,0.468606981501059,0.468106893537452,0.531893106462548,286666086,161099351,170085424,286441003,2674
2017,"13|FOO",0.37139868471332,0.372447838203099,0.387967079538416,0.612032920461584,24097475,15740940,16502341,24087514,780
2017,"14|PAP",0.187010238241549,0.26635895847251,0.368501134169797,0.631498865830203,25242693,25700471,27185100,25432856,650
2017,"15|FER",0.123746036838407,0.20773234816144,0.237976403536361,0.762023596463639,36255687,29933423,30311091,36241469,96
2017,"16|PRP",0.0142116510741896,0.227309675641545,0.271630812123119,0.728369187876881,4602578,5417795,5803813,4599978,150
2017,"17|CHM",0.110615886740642,0.201814677846735,0.212986756087049,0.787013243912951,2092886,1873619,1993169,2092072,64
2017,"18|FER_CHM",0.0909308481620266,0.175016080438063,0.184313157291025,0.815686842708975,579747,569164,580270,579747,26
2017,"19|PRP_CHI_CHO_OMF_CHM",0.034565393364171,0.177763604413125,0.231799303401113,0.768200696598887,74073044,69427605,70656009,74129397,464
2017,"20|CLY_GAC_CEM_OMF",0,0.098468826299948,0.228306815374621,0.771693184625379,1311564,1084442,1172648,1307709,51
2017,"21|GAC",0.203037871795503,0.224493725510957,0.236665656388983,0.763334343611017,18724225,14650235,15204066,18728527,358
2017,"22|CEM",0.0296838680876611,0.126662403426803,0.112559536857176,0.887440463142824,145652003,145068436,147819711,145514349,467
2017,"23|IAS",0.0544990914498091,0.173233176902998,0.0902518292823071,0.909748170717693,145625281,171012867,173275734,144755247,444
2017,"24|NFM",0.169295085563386,0.218535106574065,0.247018322481565,0.752981677518435,18336490,15238679,16055424,18379343,144
2017,"25|OMF",0.180367789067092,0.270596151088392,0.287783773330377,0.712216226669622,11872504,11004174,11445678,11842081,663
2017,"26|ELE",0.756312962040116,0.679740287214979,0.898192368172284,0.101807631827716,625054938,64867961,65925379,624416326,738
2017,"27|ELE_FOS",0.681147389780483,0.650262521683113,0.862548534393034,0.137451465606966,11237392,1566260,1651103,11237384,77
2017,"28|WTR",0.520306163258951,0.490093034250294,0.526851411809049,0.473148588190951,1769609,887226,1037342,1771473,46
2017,"29|ATP",0.71383933364233,0.61095315212971,0.489252887731319,0.510747112268681,60703795,32011804,32011804,59805141,330
2017,"30|OTP",0.606017191977077,0.604584478633763,0.574821732515236,0.425178267484764,3477499,1489709,1512853,3475483,109
2017,"31|SER",0.543774222398887,0.532262618320591,0.685439104706727,0.314560895293273,1413615,600637,814480,1416282,181
2017,NA,0.0792533791031967,0.166288706759761,0.219076063086558,0.780923936913442,14061696,12143793,12867080,14061560,755
2018,"10|AFF",0.605110442682223,0.533180723110314,0.649262829980933,0.350737170019067,558555,196715,200430,561828,37
2018,"11|MIN",0.376306860574226,0.354768273748117,0.313125758066582,0.686874241933418,4911343,3926313,4279034,4910447,58
2018,"12|FOS",0.597407738312331,0.5256656140808,0.48647024541211,0.51352975458789,279796095,150190882,159567616,279493020,2628
2018,"13|FOO",0.415586500260845,0.39786603368149,0.417636722384426,0.582363277615574,23795884,14968935,15766064,23808487,763
2018,"14|PAP",0.214262241209333,0.281980477636321,0.379536325488942,0.620463674511058,25068059,24916345,26759892,25168728,639
2018,"15|FER",0.0780487173776636,0.195563587263686,0.228064772277742,0.771935227722258,34632100,29178659,29852548,34638308,95
2018,"16|PRP",0.10257100149643,0.239775148686972,0.285538065254722,0.714461934745278,4891600,5269983,5660029,4874964,148
2018,"17|CHM",0.131613624565747,0.215786280530933,0.234512271621076,0.765487728378924,2131381,1841442,2006075,2130317,63
2018,"18|FER_CHM",0.102417051933253,0.185573409467709,0.171936406919725,0.828063593080275,589561,565792,576765,589562,26
2018,"19|PRP_CHI_CHO_OMF_CHM",0.0576636904761905,0.189540154246113,0.219131275086956,0.780868724913044,71367517,67994697,69247261,70510126,459
2018,"20|CLY_GAC_CEM_OMF",0.023258534163537,0.122036249180473,0.177429670750106,0.822570329249893,1385270,1309840,1396396,1385154,50
2018,"21|GAC",0.231008089132448,0.241116313242839,0.252898732081126,0.747101267918874,18563806,14232295,14862286,18563756,354
2018,"22|CEM",0.0640773779365666,0.142720082679543,0.136698581818046,0.863301418181954,147326159,141514252,144398113,147188150,465
2018,"23|IAS",0.0728703090984724,0.171546340191679,0.0875423395363532,0.912457660463647,142994008,163971464,166318097,142375470,438
2018,"24|NFM",0.196102240301135,0.232174961392927,0.258959716245853,0.741040283754147,18498549,14939477,15854319,18474533,141
2018,"25|OMF",0.232965299737832,0.291410606945043,0.323530732224295,0.676469267775705,11983350,10197177,10665383,12056991,644
2018,"26|ELE",0.799556979400953,0.703019450337073,0.914238051201916,0.0857619487980842,592140812,51809168,52936803,590670354,730
2018,"27|ELE_FOS",0.739321814649373,0.697247897745302,0.888292389401349,0.111707610598651,11392205,1289568,1372074,11391826,76
2018,"28|WTR",0.584050483254124,0.519121453801682,0.575612547283333,0.424387452716667,1679503,749659,863820,1677639,44
2018,"29|ATP",0.721875817906509,0.617980621463188,0.503598803912714,0.496401196087286,58944862,30204707,30204707,58971938,314
2018,"30|OTP",0.677263897190675,0.647009999134074,0.641053732626451,0.358946267373549,3489500,1263180,1286540,3487037,107
2018,"31|SER",0.587200278798501,0.544542290479502,0.748201496014361,0.251798503985639,1384345,498026,680827,1388292,168
2018,NA,0.0932060104391509,0.177427859002768,0.241269941969376,0.758730058030624,14186475,11853498,12789359,14179140,740
2019,"10|AFF",0.662656252485278,0.574564282131929,0.675208786433704,0.324791213566296,451059,146500,149556,451059,34
2019,"11|MIN",0.23022149303419,0.357962247906256,0.306600369795346,0.693399630204654,4736674,3797188,4193389,4791305,58
2019,"12|FOS",0.618804218784553,0.531126237299401,0.496458083613908,0.503541916386092,267220735,139350931,149321217,266753934,2548
2019,"13|FOO",0.436947437332893,0.421154601632067,0.4276313139786,0.5723686860214,22966957,14211105,15016965,22995815,754
2019,"14|PAP",0.21151100815706,0.281313087768,0.391594674024347,0.608405325975653,24709238,24242991,26240021,24738953,636
2019,"15|FER",0.0635858980719595,0.180899716383636,0.213401833710805,0.786598166289195,33727892,28560417,29370712,33501643,92
2019,"16|PRP",0.11860775356753,0.236951180209445,0.277963472400581,0.722036527599419,4638739,5106786,5513588,4642962,147
2019,"17|CHM",0.17888300968375,0.23957272368675,0.275190848398812,0.724809151601188,2104812,1778826,1982082,2104812,62
2019,"18|FER_CHM",0.104957407155669,0.189654952394721,0.197020533446232,0.802979466553768,566880,528406,538977,566879,26
2019,"19|PRP_CHI_CHO_OMF_CHM",0.0408504667853866,0.187174101517905,0.223238775373326,0.776761224626674,69881901,66312941,67777849,70599980,453
2019,"20|CLY_GAC_CEM_OMF",0,0.11068664645546,0.126849315939982,0.873150684060018,1257492,1262194,1347100,1257048,50
2019,"21|GAC",0.252243725726967,0.252073321060366,0.266678784579825,0.733321215420175,18419013,13786340,14566099,18422620,349
2019,"22|CEM",0.0642040457343887,0.13637920566201,0.138654424977859,0.861345575022141,145648096,140257164,143259867,145823901,459
2019,"23|IAS",0.00749344323716748,0.150457959492341,0.087140339810245,0.912859660189755,137666126,162803686,165265599,136791232,435
2019,"24|NFM",0.205964664551417,0.240959226870226,0.283424735109287,0.716575264890713,18191842,14624152,15580953,18186398,141
2019,"25|OMF",0.22604501607717,0.30281114302862,0.330957998833383,0.669042001166617,11227331,9394782,9888200,11241391,627
2019,"26|ELE",0.830161105938645,0.714650350387322,0.918005456864733,0.0819945431352672,495959151,41360013,42408227,497089876,711
2019,"27|ELE_FOS",0.76532044285046,0.72151002028652,0.907807113796495,0.0921928862035051,10532407,979404,1055086,9672464,73
2019,"28|WTR",0.659585123120906,0.569916773950812,0.657802261442161,0.342197738557839,1678398,606568,715145,1682308,42
2019,"29|ATP",0.729331340226576,0.618770322809347,0.545877463017702,0.454122536982298,62698443,29236554,29236554,62270087,296
2019,"30|OTP",0.724852514748525,0.65183248040403,0.703418148852999,0.296581851147001,3432823,1044669,1063359,3436992,107
2019,"31|SER",0.753911935953421,0.698474149039061,0.797619828377099,0.202380171622901,1357045,410500,569755,1351425,163
2019,NA,0.112532830493636,0.190232703705758,0.254412611148873,0.745587388851127,14020610,11487598,12498666,14004871,715
2020,"10|AFF",0.722480948348857,0.632333330516692,0.702246584661475,0.297753415338525,305753,99695,102116,292752,27
2020,"11|MIN",0.299691808354024,0.388814704488206,0.221196001871446,0.778803998128554,3736148,3464524,3860779,3736148,55
2020,"12|FOS",0.674082025700123,0.555648249889277,0.493408557020199,0.506591442979801,241647998,129447086,139384355,241426285,2407
2020,"13|FOO",0.457663140607641,0.437883712554301,0.438221226782152,0.561778773217848,21805208,13369633,14175048,21804933,717
2020,"14|PAP",0.202098207780854,0.276975035136552,0.383888914071564,0.616111085928437,23340562,23540498,25603742,23203769,629
2020,"15|FER",0.0813906366593409,0.183633937242784,0.238213031490693,0.761786968509307,33868420,27696122,28477978,33817673,90
2020,"16|PRP",0.0237392434101448,0.231681236506825,0.276335934299879,0.723664065700121,4355304,4882698,5292447,4358360,141
2020,"17|CHM",0.179905810566128,0.250513898193338,0.280768627839245,0.719231372160755,1939248,1723632,1922725,1939248,60
2020,"18|FER_CHM",0.0705988315310541,0.197290958673387,0.177075031310486,0.822924968689514,526980,508420,518536,526442,26
2020,"19|PRP_CHI_CHO_OMF_CHM",0.000277052164964775,0.17751918293522,0.221818247484731,0.778181752515269,67226701,64839027,66657630,66392321,449
2020,"20|CLY_GAC_CEM_OMF",0,0.0937148718507345,0.0760990116261427,0.923900988373857,1021577,1217229,1300486,1021759,49
2020,"21|GAC",0.215481242189682,0.234328999094499,0.260593383830274,0.739406616169726,17455447,13448223,14337594,17460831,346
2020,"22|CEM",0.0260127761882794,0.132098423632274,0.13651919861477,0.86348080138523,136963293,136713858,139827875,136566601,450
2020,"23|IAS",0,0.12267605768387,0.0682602750561126,0.931739724943887,121573448,158101580,160611082,120286436,428
2020,"24|NFM",0.162662463085798,0.223799731790312,0.273962871410227,0.726037128589773,17393335,14099186,15072281,17416505,138
2020,"25|OMF",0.192036091923306,0.310339140519042,0.342480277959003,0.657519722040997,10186826,8475393,8936227,10179822,602
2020,"26|ELE",0.8560838747785,0.719819935596717,0.955835486272014,0.0441645137279859,402335348,18449557,19385633,402519834,677
2020,"27|ELE_FOS",0.819165861007555,0.75589965544297,0.879847053774935,0.120152946225065,4984497,617525,685880,4984498,64
2020,"28|WTR",0.735275344673421,0.647407107019364,0.726296854674667,0.273703145325333,1682783,480335,566332,1681663,42
2020,"29|ATP",0.231672532812169,0.399261642281753,0.135250974803216,0.864749025196784,23936626,29825846,29825846,40689056,292
2020,"30|OTP",0.737557777061163,0.684600623684964,0.705733973244199,0.294266026755801,2699751,801163,811022,2699727,105
2020,"31|SER",0.754464285714286,0.689950258627684,0.812002812226787,0.187997187773213,1156379,344193,470005,1147597,153
2020,NA,0.0703739285935967,0.182072065391189,0.240336470714987,0.759663529285013,12790177,11011017,12045480,12793149,700
2021,"10|AFF",0.787218808052952,0.670849735361248,0.715248274776901,0.284751725223099,177948,52637,52637,173026,18
2021,"11|MIN",0.293346167729515,0.379707788870372,0.273090312411319,0.726909687588681,3559090,3021292,3021292,3559090,37
2021,"12|FOS",0.797447304808565,0.639337238570167,0.556266121279405,0.443733878720595,218344178,100573065,100573065,217975974,1978
2021,"13|FOO",0.509127131208302,0.486212501030052,0.493747395392164,0.506252604607836,19083967,10178769,10178769,19099623,571
2021,"14|PAP",0.2506579965939,0.269975810544338,0.37414997831371,0.62585002168629,22066937,21407074,21407074,22055971,553
2021,"15|FER",0.0579354698059734,0.172240388468445,0.117518957826254,0.882481042173746,27881493,27030152,27030152,28087539,73
2021,"16|PRP",0.394232917521012,0.409943282508467,0.453014787541978,0.546985212458022,3770133,3323811,3323811,3770566,116
2021,"17|CHM",0.610003745162498,0.545469476577681,0.535064811248648,0.464935188751352,1846053,1133652,1133652,1853016,51
2021,"18|FER_CHM",0.313469862615271,0.363201168095572,0.341830946119238,0.658169053880762,460090,337693,337693,460628,17
2021,"19|PRP_CHI_CHO_OMF_CHM",0.213481818546516,0.233461194068102,0.289104320046751,0.710895679953249,64723744,53974818,53974818,65396885,370
2021,"20|CLY_GAC_CEM_OMF",0.269846250392218,0.272948257231274,0.249643707367122,0.750356292632878,1247570,941577,941577,1247570,45
2021,"21|GAC",0.284996352672051,0.292350733753706,0.290496701866982,0.709503298133018,16774187,11937179,11937179,16906125,308
2021,"22|CEM",0.228207886934077,0.267540915570609,0.180125730279468,0.819874269720532,134811917,112362450,112362450,134845313,419
2021,"23|IAS",0.265796868563691,0.273445953632526,0.132689989065123,0.867310010934877,120857324,131704891,131704891,121523880,375
2021,"24|NFM",0.19286094832179,0.21347082542562,0.219904447296494,0.780095552703506,17188420,14214627,14214627,17044866,125
2021,"25|OMF",0.355242743551619,0.396063174446763,0.449107684674416,0.550892315325584,9126034,8329906,8329906,9114679,497
2021,"26|ELE",0.872278891624653,0.74897306823274,0.967409804981683,0.0325901950183166,388598319,13353122,13353122,385378809,543
2021,"27|ELE_FOS",0.844836994449067,0.729902037727991,0.919259810723689,0.0807401892763107,5961232,491691,491691,5807047,48
2021,"28|WTR",0.651867818808655,0.559565236174449,0.706983609882398,0.293016390117602,1597426,481667,481667,1597426,31
2021,"29|ATP",0.439597493627867,0.46548275974626,0.254919048547218,0.745080951452782,26042028,23928168,23928168,42766482,263
2021,"30|OTP",0.760037206142034,0.679681569217647,0.73535775575547,0.26464224424453,2560434,697764,697764,2560434,92
2021,"31|SER",0.791694133157548,0.605811843753585,0.816354795933402,0.183645204066598,882310,294746,294746,890854,121
2021,NA,0.267714659997618,0.263025467557631,0.309789039928525,0.690210960071475,12431689,8806751,8806751,12408219,533
2022,"10|AFF",0.443710914352451,0.373887258954895,0.487673805859181,0.512326194140819,38333,36712,36712,43255,14
2022,"11|MIN",0.236030807239992,0.366453074084939,0.234517044559403,0.765482955440597,3015009,2865206,2865206,3015009,36
2022,"12|FOS",0.749355077835434,0.590210284267391,0.568853818854686,0.431146181145314,218012904,96322857,96322857,217918948,1917
2022,"13|FOO",0.467362990616686,0.443978370007835,0.482663778033386,0.517336221966614,18090216,9916143,9916143,18117490,546
2022,"14|PAP",0.190535555922927,0.243739160901229,0.326818716070139,0.673181283929861,19866350,21055814,21055814,19776761,548
2022,"15|FER",0,0.126631216854908,0.0556949995190785,0.944305000480921,20762223,26781238,26781238,20761605,73
2022,"16|PRP",0.244934233913971,0.361154982271635,0.397621218622613,0.602378781377387,3281344,3384609,3384609,3281340,111
2022,"17|CHM",0.57851821811148,0.517265883520909,0.506563042985571,0.493436957014429,1694336,1103645,1103645,1696336,50
2022,"18|FER_CHM",0.0851148965359552,0.19634302738186,0.174160071035172,0.825839928964828,338987,340448,340448,338987,16
2022,"19|PRP_CHI_CHO_OMF_CHM",0.0428984265405733,0.177959981617157,0.226668000824059,0.773331999175941,56864855,54159675,54159675,56922759,368
2022,"20|CLY_GAC_CEM_OMF",0.180135281354426,0.177987705749397,0.179056611762713,0.820943388237287,1180850,1018759,1018759,1181540,44
2022,"21|GAC",0.252737305690462,0.263914946146098,0.270810692058824,0.729189307941176,16445813,12120273,12120273,16436238,305
2022,"22|CEM",0.152847022735963,0.212523706086674,0.13274007886378,0.86725992113622,124719611,111534521,111534521,124675882,409
2022,"23|IAS",0.183508175543098,0.215223109606465,0.0949165808520908,0.905083419147909,109482178,133265705,133265705,109608117,374
2022,"24|NFM",0.147432368916578,0.177303314542716,0.202506175364285,0.797493824635715,14943248,14042864,14042864,15171456,122
2022,"25|OMF",0.295660789792034,0.350174093946472,0.413790662785585,0.586209337214415,8010826,8373598,8373598,8016170,470
2022,"26|ELE",0.842640350205889,0.716185320139613,0.969561155387096,0.0304388446129037,394741954,12764525,12764525,394316186,530
2022,"27|ELE_FOS",0.817813081498254,0.704280590613847,0.91909462252422,0.0809053774757802,5634335,465353,465353,5542069,46
2022,"28|WTR",0.692372728502503,0.541539976432369,0.722764434637472,0.277235565362528,1661403,480979,480979,1661960,31
2022,"29|ATP",0.65015243902439,0.570228225317089,0.501521327051949,0.498478672948051,44339907,22913966,22913966,73217240,277
2022,"30|OTP",0.787394044290669,0.616933020192816,0.790626805744558,0.209373194255442,1915761,588317,588317,1915771,92
2022,"31|SER",0.6158632490404,0.481124275784701,0.761758006986353,0.238241993013647,651556,290853,290853,651556,114
2022,NA,0.20975392825378,0.218130086835999,0.254946450602257,0.745053549397743,11563342,8930524,8930524,11529914,527
2023,"10|AFF",0.603209336250912,0.528094374206481,0.6010134030729,0.3989865969271,6118,2441,2441,6118,3
2023,"11|MIN",0.161731919268638,0.320558868486514,0.220849875936052,0.779150124063948,1121599,1229994,1229994,1662393,22
2023,"12|FOS",0.720949889430788,0.563645034596521,0.604945740298101,0.395054259701899,102901966,41801579,41801579,98209690,1170
2023,"13|FOO",0.424346809300709,0.420308896173589,0.473835811819018,0.526164188180982,8289403,4748204,4748204,8255509,277
2023,"14|PAP",0.00654187544216645,0.171810378164322,0.22583411833139,0.77416588166861,9391743,12049871,12049871,9384610,276
2023,"15|FER",0,0.081213232134435,0.0521556240810715,0.947844375918929,10274194,13192728,13192728,10674278,39
2023,"16|PRP",0.371185466312724,0.367275327070809,0.444419610809243,0.555580389190757,2026821,1768978,1768978,1991300,62
2023,"17|CHM",0.51909498531155,0.42723290975735,0.407718243416058,0.592281756583942,985276,879071,879071,983276,31
2023,"18|FER_CHM",0,0.124980256907888,0.059160770313207,0.940839229686793,201113,275898,275898,201161,13
2023,"19|PRP_CHI_CHO_OMF_CHM",0,0.148221399566672,0.195318497851418,0.804681502148582,28329155,28085935,28085935,28084072,194
2023,"20|CLY_GAC_CEM_OMF",0,0.0799794887697,0.113742925724777,0.886257074275223,910694,943813,943813,910694,21
2023,"21|GAC",0.185536468023521,0.178843044082109,0.203777205866797,0.796222794133203,7326315,6127568,6127568,7096614,146
2023,"22|CEM",0.0428640671622721,0.150649616102199,0.0650677577714092,0.934932242228591,71182167,71019617,71019617,70161299,230
2023,"23|IAS",0.138381201044386,0.173405772576584,0.100466935617557,0.899533064382443,40942047,51180709,51180709,43176504,173
2023,"24|NFM",0.0954875698116938,0.151544983126003,0.163567920598246,0.836432079401754,8824591,8486952,8486952,8842078,81
2023,"25|OMF",0.219534151007089,0.313973860668158,0.360036711399243,0.639963288600757,4633983,5071559,5071559,4557913,285
2023,"26|ELE",0.82634204178421,0.701933215804767,0.958143504596573,0.0418564954034265,161931928,7373278,7373278,156488937,325
2023,"27|ELE_FOS",0.860393603936039,0.752122789686372,0.964738868487623,0.0352611315123766,2608226,98927,98927,2608226,21
2023,"28|WTR",0.723647990807681,0.646962712715778,0.757774237799142,0.242225762200858,876967,212424,212424,876774,14
2023,"29|ATP",0.615384615384615,0.57111790202202,0.490115352035747,0.509884647964253,23092527,12323681,12323681,45718684,157
2023,"30|OTP",0.690909090909091,0.586233516245114,0.757131881242543,0.242868118757457,800455,303224,303224,800455,61
2023,"31|SER",0.715006498213745,0.582831836570992,0.796221307866659,0.203778692133341,367958,144279,144279,368530,54
2023,NA,0,0.0957590482612229,0.116589235327444,0.883410764672556,3796697,4159727,4159727,3792989,251
